filepath,label,language,speaker,source,tool,condition,split,utt_id
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0027.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0027
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0016.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0016
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0023.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0023
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0024.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0024
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0027.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0027
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0024.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0024
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0017.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0017
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0026.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0026
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0018.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0018
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0038.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0038
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0032.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0032
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0018.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0018
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0018.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0018
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0027.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0027
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0012.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0012
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0031.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0031
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0033.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0033
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0040.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0040
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0028.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0028
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0034.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0034
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0022.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0022
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0039.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0039
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0016.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0016
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0013.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0013
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0017.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0017
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0025.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0025
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0032.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0032
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0019.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0019
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0029.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0029
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0018.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0018
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0019.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0019
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0028.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0028
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0020.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0020
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0029.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0029
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0020.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0020
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0026.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0026
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0014.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0014
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0021.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0021
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0017.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0017
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0035.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0035
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0028.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0028
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0023.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0023
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0022.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0022
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0040.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0040
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0014.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0014
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0021.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0021
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0041.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0041
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0030.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0030
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0033.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0033
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0042.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0042
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0036.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0036
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0034.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0034
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0019.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0019
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0021.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0021
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0023.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0023
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0043.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0043
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0044.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0044
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0045.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0045
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0017.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0017
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0037.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0037
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0041.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0041
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0025.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0025
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0038.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0038
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0013.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0013
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0026.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0026
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0035.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0035
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0031.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0031
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0019.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0019
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0027.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0027
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0022.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0022
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0022.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0022
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0018.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0018
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0028.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0028
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0020.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0020
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0033.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0033
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0015.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0015
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0023.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0023
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0032.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0032
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0039.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0039
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0020.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0020
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0027.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0027
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0029.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0029
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0036.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0036
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0016.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0016
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0030.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0030
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0042.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0042
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0030.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0030
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0011.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0011
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0033.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0033
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0024.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0024
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0015.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0015
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0037.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0037
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0024.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0024
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0034.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0034
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0012.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0012
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0046.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0046
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0031.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0031
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0047.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0047
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0029.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0029
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0043.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0043
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0020.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0020
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0017.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0017
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0018.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0018
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0019.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0019
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0048.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0048
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0035.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0035
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0038.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0038
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0028.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0028
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0021.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0021
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0044.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0044
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0018.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0018
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0049.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0049
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0036.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0036
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0030.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0030
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0012.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0012
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0024.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0024
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0019.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0019
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0045.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0045
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0013.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0013
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0029.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0029
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0039.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0039
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0032.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0032
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0019.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0019
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0020.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0020
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0031.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0031
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0020.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0020
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0030.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0030
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0046.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0046
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0040.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0040
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0031.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0031
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0034.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0034
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0025.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0025
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0026.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0026
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0021.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0021
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0023.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0023
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0050.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0050
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0047.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0047
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0051.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0051
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0052.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0052
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0021.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0021
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0022.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0022
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0053.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0053
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0027.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0027
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0048.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0048
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0020.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0020
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0016.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0016
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0022.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0022
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0020.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0020
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0025.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0025
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0021.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0021
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0049.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0049
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0054.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0054
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0032.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0032
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0040.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0040
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0032.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0032
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0017.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0017
