job_id,target_speaker,source_speaker,pool,source_utt_id,source_wav,start_seconds,end_seconds,duration_seconds,transcript,language,tool,output_path,seed
259,457295,539226,train,539226_vZGSoJPH1tbvsyCa_0015,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,132.0,139.0,7.0,हमें यह तब चुनने की आवश्यकता होती है जब हम अपने पासवर्ड को एन्क्रिप्ट करते हैं,hi,rvc,rvc_457295_00259.wav,4459
260,457295,539354,train,539354_C3MtnFEDrRkWHSvJ_0015,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,98.0,103.0,5.0,इस data का उपयोग बाद में koha के कई क्षेत्रों में किया data है,hi,rvc,rvc_457295_00260.wav,4460
261,457295,541304,train,541304_cyhxRWI0LoKYZvcw_0015,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,93.0,98.0,5.0,पहले libreoffice base program को शुरू करें,hi,rvc,rvc_457295_00261.wav,4461
262,457295,584991,train,584991_1ijxO93RTIJh2Rzv_0015,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,91.0,97.0,6.0,यहाँ दो master pages हैं जिनका इस प्रस्तुति में उपयोग किया गया है,hi,rvc,rvc_457295_00262.wav,4462
263,457295,634568,train,634568_jCgweujQVV5haVF1_0016,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,82.0,88.0,6.0,management would like to explore cost saving from shifting to open source software,hi,rvc,rvc_457295_00263.wav,4463
264,457295,705494,train,705494_fZcxLszRnIHxmVQp_0015,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,81.0,85.0,4.0,basic के नीचे diagonal squares चुनें,hi,rvc,rvc_457295_00264.wav,4464
265,457295,797767,train,797767_TRInoJRJxAX3qv5C_0014,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,104.0,107.0,3.0,sheet 2 टैब पर click करें,hi,rvc,rvc_457295_00265.wav,4465
266,457295,850754,train,850754_wOTMMvC3WQ5YQRAF_0015,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,100.0,104.0,4.0,जो बदलाव हमने किए थे उन्हें अन्डू करते हैं,hi,rvc,rvc_457295_00266.wav,4466
267,457295,870582,train,870582_crdH0AI5aH25bEXe_0015,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,74.0,79.0,5.0,यदि मैं कुछ भी बड़े अक्षर में लिखता हूँ इसका मतलब यह sql कोड है,hi,rvc,rvc_457295_00267.wav,4467
268,457295,876898,train,876898_RyQSvr4r4iAMTYXq_0014,${DATA_ROOT}/raw/mucs2021/train/RyQSvr4r4iAMTYXq.wav,92.0,95.0,3.0,मैं आखिरी option पर click करूँगा,hi,rvc,rvc_457295_00268.wav,4468
269,457295,893273,train,893273_8xh3ZKpPy5YhAnKX_0017,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,77.0,81.0,4.0,आप अलगअलग वाक्यों के साथ अभ्यास कर सकते हैं,hi,rvc,rvc_457295_00269.wav,4469
270,457295,903756,train,903756_K3X6AGezGWAoDe1q_0018,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,88.0,91.0,3.0,from books,hi,rvc,rvc_457295_00270.wav,4470
271,457295,912184,train,912184_V11NDc0lxudGbWQU_0015,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,92.0,95.0,3.0,आप ढूँढने के लिए 2 फील्ड्स भी इस्तेमाल कर सकते हैं,hi,rvc,rvc_457295_00271.wav,4471
272,457295,975912,train,975912_1eNS3GaW1oHHurL4_0014,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,93.0,106.0,13.0,यदि आप अपने कम्प्यूटर पर मेल सर्वर नहीं चलाना चाहते हैं तो मेल सर्वर मेल फ्री के लिए गूगल पर ढ़ूंढें और यह आपके कम्प्यूटर पर मेल सर्वर संस्थापित करेगा जैसे कि अभी हम लोकल होस्ट पर चला रहे हैं,hi,rvc,rvc_457295_00272.wav,4472
273,457295,987461,train,987461_LSRBJiHdUoHm4BTI_0014,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,100.0,110.0,10.0,और हम मेरे यूजरनेम root और पासवर्ड के साथ अपने लोकल डेटाबेस से कनेक्ट हो जायेंगे मैं अपना डेटाबेस चुनने जा रहा हूँ,hi,rvc,rvc_457295_00273.wav,4473
274,457295,996368,train,996368_n4ACC4gnqW0IM1wW_0014,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,98.0,106.0,8.0,यहाँ  select the file to stage के समीप  browse पर क्लिक करें,hi,rvc,rvc_457295_00274.wav,4474
275,457295,106718,train,106718_vE1rhq3ojNKZvQNv_0016,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,87.0,90.0,3.0,add अपनी drawing में कुछ अधिक objects जोड़ें,hi,rvc,rvc_457295_00275.wav,4475
276,457295,142970,train,142970_DP5j8CLDeL6HHHSX_0015,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,97.0,100.0,3.0,और फिर हम उस स्ट्रिंग को स्पष्ट रूप से बताते हैं जिसे हमें जांचने की आवश्यकता है,hi,rvc,rvc_457295_00276.wav,4476
277,457295,177570,train,177570_jSNK2zDaIvyZsMZp_0017,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,83.0,87.0,4.0,हम इस एम्परसेंड का उपयोग prompt को खाली करने के लिए करते हैं,hi,rvc,rvc_457295_00277.wav,4477
278,457295,186783,train,186783_LFpbaXkb8HuQ6DnF_0015,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,103.0,112.0,9.0,edit → changes पर जाएँ और record ऑप्शन चुनें,hi,rvc,rvc_457295_00278.wav,4478
279,457295,205240,train,205240_F4KjmwYhWvnpSE0m_0015,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,97.0,100.0,3.0,चूँकि यह alex के बराबर है,hi,rvc,rvc_457295_00279.wav,4479
280,457295,322882,train,322882_XTscbPr78nzuHhuu_0017,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,104.0,109.0,5.0,हम देखते हैं कि document full screen mode से बाहर आया है,hi,rvc,rvc_457295_00280.wav,4480
281,457295,413057,train,413057_aKSsdMqkPfUWyYeS_0015,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,108.0,111.0,3.0,यह नई sheet खोलता है,hi,rvc,rvc_457295_00281.wav,4481
282,457295,445718,train,445718_H6Z2BkcyVtiuiN7A_0015,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,98.0,103.0,5.0,electricity bill का खर्च 800 रुपया है,hi,rvc,rvc_457295_00282.wav,4482
283,457295,539226,train,539226_vZGSoJPH1tbvsyCa_0016,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,139.0,150.0,11.0,अतः अब यह वास्तव में इसके बराबर है अतः यह slicer u k 1 एन्क्रिप्टेड है जोकि इस slicer u k 1 के बराबर है,hi,rvc,rvc_457295_00283.wav,4483
284,457295,539354,train,539354_C3MtnFEDrRkWHSvJ_0016,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,103.0,107.0,4.0,add एक now library बनाते हैं,hi,rvc,rvc_457295_00284.wav,4484
285,457295,541304,train,541304_cyhxRWI0LoKYZvcw_0017,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,117.0,124.0,7.0,अब open an existing database file option पर click करें,hi,rvc,rvc_457295_00285.wav,4485
286,457295,584991,train,584991_1ijxO93RTIJh2Rzv_0016,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,97.0,101.0,4.0,tasks pane में master pages पर click करें,hi,rvc,rvc_457295_00286.wav,4486
287,457295,634568,train,634568_jCgweujQVV5haVF1_0017,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,88.0,95.0,7.0,open source software has now become a viable option to proprietary software,hi,rvc,rvc_457295_00287.wav,4487
288,457295,705494,train,705494_fZcxLszRnIHxmVQp_0016,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,85.0,90.0,5.0,आप गति को भी नियंत्रित कर सकते हैं जिस पर आपका animation प्रदर्शित होता है,hi,rvc,rvc_457295_00288.wav,4488
289,457295,797767,train,797767_TRInoJRJxAX3qv5C_0015,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,107.0,110.0,3.0,यह नई sheet खोलता है,hi,rvc,rvc_457295_00289.wav,4489
290,457295,850754,train,850754_wOTMMvC3WQ5YQRAF_0017,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,124.0,138.0,14.0,वैकल्पिक रूप से cell पर cursor से click करके उसका चुनाव करें फिर right click और insert option चुनें आपको ऐसा dialog box नज़र आएगा,hi,rvc,rvc_457295_00290.wav,4490
291,457295,870582,train,870582_crdH0AI5aH25bEXe_0016,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,79.0,90.0,11.0,यदि मैं कुछ भी छोटे अक्षरों में लिखता हूँ इसका मतलब यह या तो टेबलतालिकाका नाम या डेटाबेस का नाम या फिर यह डेटा है जिसे मैं डेटाबेस में लिख रहा हूँ,hi,rvc,rvc_457295_00291.wav,4491
292,457295,876898,train,876898_RyQSvr4r4iAMTYXq_0015,${DATA_ROOT}/raw/mucs2021/train/RyQSvr4r4iAMTYXq.wav,95.0,101.0,6.0,हम देखेंगे कि borders हमारी चुनित स्टाइल के अनुसार formatted हो गये हैं,hi,rvc,rvc_457295_00292.wav,4492
293,457295,893273,train,893273_8xh3ZKpPy5YhAnKX_0018,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,81.0,86.0,5.0,अब पहले मेन्यू में वापस जाने के लिए esc दबाएँ,hi,rvc,rvc_457295_00293.wav,4493
294,457295,903756,train,903756_K3X6AGezGWAoDe1q_0019,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,91.0,102.0,11.0,where publisher in cambridge oxford,hi,rvc,rvc_457295_00294.wav,4494
295,457295,912184,train,912184_V11NDc0lxudGbWQU_0016,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,95.0,101.0,6.0,मैं अब आपको दिखाऊँगा कि कैसे 2 फील्ड्स इस्तेमाल करें जिससे कि आपको पता चले कि यह ज्यादा जटिल नहीं है बल्कि सरल है,hi,rvc,rvc_457295_00295.wav,4495
296,457295,975912,train,975912_1eNS3GaW1oHHurL4_0015,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,106.0,114.0,8.0,तथा आपके पास लोकल हॉस्ट के तहत चलने वाला smtp मेल सर्वर होगा,hi,rvc,rvc_457295_00296.wav,4496
297,457295,987461,train,987461_LSRBJiHdUoHm4BTI_0015,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,110.0,118.0,8.0,और यह है phplogin जो यहाँ है यहाँ पर जाएँ और आप इसे यहाँ देख सकते हैं,hi,rvc,rvc_457295_00297.wav,4497
298,457295,996368,train,996368_n4ACC4gnqW0IM1wW_0015,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,106.0,112.0,6.0,फिर  downloads फोल्डर पर जाएँ file upload  नामक विंडो खुलता है,hi,rvc,rvc_457295_00298.wav,4498
299,457295,106718,train,106718_vE1rhq3ojNKZvQNv_0017,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,90.0,94.0,4.0,जमीन को प्रस्तुत करने के लिए एक आयत जोड़ें,hi,rvc,rvc_457295_00299.wav,4499
300,457295,142970,train,142970_DP5j8CLDeL6HHHSX_0016,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,100.0,105.0,5.0,आपको शुरुआती पॉइंट बताने की जरूरत है इसलिए मैं कहूँगा 1,hi,rvc,rvc_457295_00300.wav,4500
301,457295,177570,train,177570_jSNK2zDaIvyZsMZp_0018,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,87.0,90.0,3.0,अब enter दबाएं,hi,rvc,rvc_457295_00301.wav,4501
302,457295,186783,train,186783_LFpbaXkb8HuQ6DnF_0016,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,112.0,120.0,8.0,show ऑप्शन भी चुनित होना चाहिए यह किसी भी आगामी संपादन को स्पष्टतः रिकार्ड करने के लिए सक्षम हो जाएगा,hi,rvc,rvc_457295_00302.wav,4502
303,457295,205240,train,205240_F4KjmwYhWvnpSE0m_0016,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,100.0,105.0,5.0,अतः यह पासवर्ड बदल जाएगा क्योंकि यह यूजरनेम alex के बराबर है,hi,rvc,rvc_457295_00303.wav,4503
304,457295,322882,train,322882_XTscbPr78nzuHhuu_0018,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,109.0,113.0,4.0,अब view menu में print layout option पर click करें,hi,rvc,rvc_457295_00304.wav,4504
305,457295,413057,train,413057_aKSsdMqkPfUWyYeS_0016,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,111.0,120.0,9.0,अब a1 उल्लिखित cell पर click करें और इसके अंदर शीर्षक component type करें,hi,rvc,rvc_457295_00305.wav,4505
306,457295,445718,train,445718_H6Z2BkcyVtiuiN7A_0016,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,103.0,108.0,5.0,house rent का खर्च electricity bill से अधिक है,hi,rvc,rvc_457295_00306.wav,4506
307,457295,539226,train,539226_vZGSoJPH1tbvsyCa_0017,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,150.0,157.0,7.0,अतः हम अपने डेटाबेस में एक md5 एन्क्रिप्टेड पासवर्ड की एक एन्क्रिप्टेड पासवर्ड से तुलना कर रहे हैं,hi,rvc,rvc_457295_00307.wav,4507
308,457295,539354,train,539354_C3MtnFEDrRkWHSvJ_0017,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,107.0,110.0,3.0,koha interface पर वापस जाएँ,hi,rvc,rvc_457295_00308.wav,4508
309,457295,541304,train,541304_cyhxRWI0LoKYZvcw_0018,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,124.0,131.0,7.0,recently used drop down box में हमारा library database दिखाई देनी चाहिए,hi,rvc,rvc_457295_00309.wav,4509
310,457295,584991,train,584991_1ijxO93RTIJh2Rzv_0017,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,101.0,108.0,7.0,field इस प्रस्तुति में इस्तेमाल किये master slides प्रदर्शित करता है,hi,rvc,rvc_457295_00310.wav,4510
311,457295,634568,train,634568_jCgweujQVV5haVF1_0018,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,95.0,106.0,11.0,open source software will free the company from arbitrary software updates of proprietary software,hi,rvc,rvc_457295_00311.wav,4511
312,457295,705494,train,705494_fZcxLszRnIHxmVQp_0017,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,90.0,97.0,7.0,speed field में dropdown box पर click करें slow चुनें और ok पर click करें,hi,rvc,rvc_457295_00312.wav,4512
313,457295,797767,train,797767_TRInoJRJxAX3qv5C_0016,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,110.0,118.0,8.0,अब a1 उल्लिखित cell पर click करें और इसके अंदर शीर्षक component type करें,hi,rvc,rvc_457295_00313.wav,4513
314,457295,850754,train,850754_wOTMMvC3WQ5YQRAF_0018,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,138.0,145.0,7.0,एक row और column को जोड़ने के लिए entire row और entire column option चुनें,hi,rvc,rvc_457295_00314.wav,4514
315,457295,870582,train,870582_crdH0AI5aH25bEXe_0017,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,90.0,94.0,4.0,अतः insert into people क्योंकि यह यहाँ पर हमारे टेबलतालिकाका नाम है,hi,rvc,rvc_457295_00315.wav,4515
316,457295,876898,train,876898_RyQSvr4r4iAMTYXq_0016,${DATA_ROOT}/raw/mucs2021/train/RyQSvr4r4iAMTYXq.wav,101.0,104.0,3.0,इस बदलाव को undo करते हैं,hi,rvc,rvc_457295_00316.wav,4516
317,457295,893273,train,893273_8xh3ZKpPy5YhAnKX_0019,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,86.0,89.0,3.0,आप्शन मेन्यू प्रदर्शित होता है,hi,rvc,rvc_457295_00317.wav,4517
318,457295,903756,train,903756_K3X6AGezGWAoDe1q_0020,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,102.0,110.0,8.0,order by publisher asc title asc,hi,rvc,rvc_457295_00318.wav,4518
319,457295,912184,train,912184_V11NDc0lxudGbWQU_0017,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,101.0,111.0,10.0,यहाँ मैं firstname टाइप करूँगा और मैं text के प्रकार का एक इनपुट बॉक्स बनाऊँगा और इसका name firstname होगा,hi,rvc,rvc_457295_00319.wav,4519
