job_id,cell,speaker,pool,reference_wav,transcript,transcript_source,script_class,language,tool,output_path,seed
388,scale_hi,584991,train,refs/584991.wav,libar ophis calc men linking par spoken tutorial men aapkaa svaagat hai,लिबर ऑफिस calc में linking पर spoken tutorial में आपका स्वागत है,mixed,hi,xtts_v2,outputs/xtts_v2_584991_00388.wav,4388
389,scale_hi,634568,train,refs/634568.wav,calc men any sheets kaa ullekh kaise karen,calc में अन्य शीट्स का उल्लेख कैसे करें,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_634568_00389.wav,4389
390,scale_hi,705494,train,refs/705494.wav,calc men hyperlinks kaa istemaal kaise karen,calc में hyperlinks का इस्तेमाल कैसे करें,mixed,hi,xtts_v2,outputs/xtts_v2_705494_00390.wav,4390
391,scale_hi,797767,train,refs/797767.wav,mainne columns spent aur received men kuchh raashiyaan jor dee hain,मैंने columns spent और received में कुछ राशियाँ जोड़ दी हैं,mixed,hi,xtts_v2,outputs/xtts_v2_797767_00391.wav,4391
392,scale_hi,850754,train,refs/850754.wav,ab kramshah cost aur spent ke neeche ghatkon kaa kul jor nikaalen,अब क्रमशः cost और spent के नीचे घटकों का कुल जोड़ निकालें,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_850754_00392.wav,4392
393,scale_hi,870582,train,refs/870582.wav,ab cell referencing kaa istemaal karke ham ek any sheet par cost aur spent men kul bakaayaa pradarshit karenge,अब cell referencing का इस्तेमाल करके हम एक अन्य sheet पर cost और spent में कुल बकाया प्रदर्शित करेंगे,mixed,hi,xtts_v2,outputs/xtts_v2_870582_00393.wav,4393
394,scale_hi,876898,train,refs/876898.wav,ab heading ke andar bhaagon ke now pravisht karen,अब heading के अंदर भागों के now प्रविष्ट करें,mixed,hi,xtts_v2,outputs/xtts_v2_876898_00394.wav,4394
395,scale_hi,893273,train,refs/893273.wav,ab input line ke aage check mark par click karen,अब input line के आगे check mark पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_893273_00395.wav,4395
396,scale_hi,903756,train,refs/903756.wav,usee prakaar se ham referencing ke zariye any bhaagon ke kul yogon ko pravisht kar sakte hain,उसी प्रकार से हम referencing के ज़रिये अन्य भागों के कुल योगों को प्रविष्ट कर सकते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_903756_00396.wav,4396
397,scale_hi,912184,train,refs/912184.wav,yadi yahaan dher saare data kantent ke saath anek data sheets ho to data kaa saar prastut karne ke lie referencing bahut laabhdaayak ho saktaa hai,यदि यहाँ ढेर सारे data कंटेंट के साथ अनेक data शीट्स हो तो data का सार प्रस्तुत करने के लिए referencing बहुत लाभदायक हो सकता है,mixed,hi,xtts_v2,outputs/xtts_v2_912184_00397.wav,4397
398,scale_hi,975912,train,refs/975912.wav,ab seekhte hain ki calc sheets men hyperlinks kaise banaaen,अब सीखते हैं कि calc शीट्स में hyperlinks कैसे बनाएँ,mixed,hi,xtts_v2,outputs/xtts_v2_975912_00398.wav,4398
399,scale_hi,987461,train,refs/987461.wav,aap hyperlinks kaa istemaal ek spreadsheet ke andar ek any sthaan any files yaayhaan tak ki vebsaaits par jaane ke lie kar sakte hain,आप hyperlinks का इस्तेमाल एक spreadsheet के अंदर एक अन्य स्थान अन्य files यायहाँ तक कि वेबसाइट्स पर जाने के लिए कर सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_987461_00399.wav,4399
400,scale_hi,996368,train,refs/996368.wav,text chunne ke baad toolbar men hyperlink icon par click karen,text चुनने के बाद toolbar में hyperlink icon पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_996368_00400.wav,4400
401,scale_hi,106718,train,refs/106718.wav,dialog box men target in document icon par click karen,dialog box में target in document icon पर click करें,mostly_latin,hi,xtts_v2,outputs/xtts_v2_106718_00401.wav,4401
402,scale_hi,142970,train,refs/142970.wav,ek nayaa target in document dialog pradarshit hotaa hai,एक नया target in document dialog प्रदर्शित होता है,mixed,hi,xtts_v2,outputs/xtts_v2_142970_00402.wav,4402
403,scale_hi,177570,train,refs/177570.wav,ab sheet option ke aage plus sign par click karen,अब sheet option के आगे plus sign पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_177570_00403.wav,4403
404,scale_hi,186783,train,refs/186783.wav,ab apply button par click karen aur phir close button par click karen,अब apply button पर click करें और फिर close button पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_186783_00404.wav,4404
405,scale_hi,205240,train,refs/205240.wav,ab hyperlink dialog box se apply par click karen aur phir close par click karen,अब hyperlink dialog box से apply पर click करें और फिर close पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_205240_00405.wav,4405
406,scale_hi,322882,train,refs/322882.wav,ab daayaan click karen aur context menu se default formatting option par click karen,अब दायाँ click करें और context menu से default formatting option पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_322882_00406.wav,4406
407,scale_hi,413057,train,refs/413057.wav,yah bilkul document ke kisee bhee saadhaaran text kee tarah hai,यह बिलकुल document के किसी भी साधारण text की तरह है,mixed,hi,xtts_v2,outputs/xtts_v2_413057_00407.wav,4407
408,scale_hi,445718,train,refs/445718.wav,isee ke saath ham libar ophis calc par spoken tutorial kee samaapti kee or aa gaye hain,इसी के साथ हम लिबर ऑफिस calc पर spoken tutorial की समाप्ति की ओर आ गये हैं,mixed,hi,xtts_v2,outputs/xtts_v2_445718_00408.wav,4408
409,scale_hi,457295,train,refs/457295.wav,sankshep men hamne seekhaa ki kaise: calc men any sheets ko reference karen,संक्षेप में हमने सीखा कि कैसे: calc में अन्य शीट्स को reference करें,mixed,hi,xtts_v2,outputs/xtts_v2_457295_00409.wav,4409
410,scale_hi,539226,train,refs/539226.wav,spoken tutorial project team spoken tutorial kaa upyog karke kaaryashaalaaen bhee chalaate hain,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_539226_00410.wav,4410
411,scale_hi,539354,train,refs/539354.wav,adhik jaankaaree ke lie kripyaa hamen contact @spoken hyphen tutorial org par likhen,अधिक जानकारी के लिए कृपया हमें contact @spoken hyphen tutorial org पर लिखें,mixed,hi,xtts_v2,outputs/xtts_v2_539354_00411.wav,4411
412,scale_hi,541304,train,refs/541304.wav,is mission par adhik jaankaaree ke lie uplabdh link par sampark karenspoken hyphen tutorial dot org slash nmeict hyphen intro,इस mission पर अधिक जानकारी के लिए उपलब्ध लिंक पर संपर्क करेंspoken hyphen tutorial dot org slash nmeict hyphen intro,mixed,hi,xtts_v2,outputs/xtts_v2_541304_00412.wav,4412
413,scale_hi,584991,train,refs/584991.wav,aaee aaee tee bombe kee or se main ravi kumaar ab aapse vidaa letaa hoon hamse jurne ke lie dhanyavaad,आई आई टी बॉम्बे की ओर से मैं रवि कुमार अब आपसे विदा लेता हूँ हमसे जुड़ने के लिए धन्यवाद,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_584991_00413.wav,4413
414,scale_hi,634568,train,refs/634568.wav,libar ophis calc men formoolaa aur functions par spoken tutorial men aapkaa svagaat hai,लिबर ऑफिस calc में फ़ॉर्मूला और functions पर spoken tutorial में आपका स्वगात है,mixed,hi,xtts_v2,outputs/xtts_v2_634568_00414.wav,4414
415,scale_hi,705494,train,refs/705494.wav,is tutorial men ham in baare men seekhenge:,इस tutorial में हम in बारे में सीखेंगे:,mixed,hi,xtts_v2,outputs/xtts_v2_705494_00415.wav,4415
416,scale_hi,797767,train,refs/797767.wav,ham basic arithmetic operators laagoo karnaa jaise jornaa ghataanaa aur data kaa ausat nikaalnaa pahle hee seekh chuke hain,हम basic arithmetic operators लागू करना जैसे जोड़ना घटाना और data का औसत निकालना पहले ही सीख चुके हैं,mixed,hi,xtts_v2,outputs/xtts_v2_797767_00416.wav,4416
417,scale_hi,850754,train,refs/850754.wav,ab kuchh aur laabhdaayak operators ke baare men seekhte hain,अब कुछ और लाभदायक operators के बारे में सीखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_850754_00417.wav,4417
418,scale_hi,870582,train,refs/870582.wav,ek bahut hee saamaanyatah istemaal kiye jaane vaalaa operator hai conditional operator,एक बहुत ही सामान्यतः इस्तेमाल किये जाने वाला operator है conditional operator,mixed,hi,xtts_v2,outputs/xtts_v2_870582_00418.wav,4418
419,scale_hi,876898,train,refs/876898.wav,conditional operators upyogkartaa dvaaraa data par laagoo condition ko jaanchate hain,conditional operators उपयोगकर्ता द्वारा data पर लागू condition को जाँचते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_876898_00419.wav,4419
420,scale_hi,893273,train,refs/893273.wav,aur phir uttar boolean men pradarshit kartaa haishee yaa galat,और फिर उत्तर boolean में प्रदर्शित करता हैसही या गलत,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_893273_00420.wav,4420
421,scale_hi,903756,train,refs/903756.wav,yahaan cost sheershak ke neeche hamne kaee saaree vastuon kee keemat ko soocheebaddh kiyaa hai,यहाँ cost शीर्षक के नीचे हमने कई सारी वस्तुओं की कीमत को सूचीबद्ध किया है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_903756_00421.wav,4421
